color_hist_0,color_hist_1,color_hist_2,color_hist_3,color_hist_4,color_hist_5,color_hist_6,color_hist_7,color_hist_8,color_hist_9,color_hist_10,color_hist_11,color_hist_12,color_hist_13,color_hist_14,color_hist_15,color_hist_16,color_hist_17,color_hist_18,color_hist_19,color_hist_20,color_hist_21,color_hist_22,color_hist_23,color_hist_24,color_hist_25,color_hist_26,color_hist_27,color_hist_28,color_hist_29,color_hist_30,color_hist_31,color_hist_32,color_hist_33,color_hist_34,color_hist_35,color_hist_36,color_hist_37,color_hist_38,color_hist_39,color_hist_40,color_hist_41,color_hist_42,color_hist_43,color_hist_44,color_hist_45,color_hist_46,color_hist_47,color_hist_48,color_hist_49,color_hist_50,color_hist_51,color_hist_52,color_hist_53,color_hist_54,color_hist_55,color_hist_56,color_hist_57,color_hist_58,color_hist_59,color_hist_60,color_hist_61,color_hist_62,color_hist_63,color_hist_64,color_hist_65,color_hist_66,color_hist_67,color_hist_68,color_hist_69,color_hist_70,color_hist_71,color_hist_72,color_hist_73,color_hist_74,color_hist_75,color_hist_76,color_hist_77,color_hist_78,color_hist_79,color_hist_80,color_hist_81,color_hist_82,color_hist_83,color_hist_84,color_hist_85,color_hist_86,color_hist_87,color_hist_88,color_hist_89,color_hist_90,color_hist_91,color_hist_92,color_hist_93,color_hist_94,color_hist_95,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,contrast,dissimilarity,homogeneity,energy,correlation,ASM,label
0.0,2.7969852e-05,0.00030766838,0.015257554,0.029648043,0.03415119,0.023662494,0.024907153,0.022096183,0.029676013,0.04250019,0.05135265,0.04398259,0.04059824,0.040668167,0.036388777,0.021452878,0.01047471,0.007831559,0.009006293,0.022557685,0.11208919,0.2845513,0.20473932,0.2069769,0.2517986,0.43894488,0.74065566,0.003202548,4.195478e-05,0.0,0.0,0.0,3.993194e-05,0.0074273404,0.027646212,0.019087465,0.02881755,0.022095673,0.024039026,0.026820952,0.043232977,0.050380796,0.040637404,0.038081758,0.03565922,0.03319675,0.02389261,0.014748196,0.008585366,0.005084667,0.0055771605,0.010768313,0.017769713,0.0627597,0.23048714,0.21672393,0.21814817,0.2233127,0.37665135,0.80099475,0.0043126494,0.0,0.0,0.0,4.2810003e-05,0.0045093205,0.026413772,0.024016412,0.030780392,0.022475252,0.026242532,0.027783692,0.0402414,0.055167824,0.048403844,0.0408122,0.039527904,0.03504712,0.024216192,0.016981302,0.010245861,0.0065071206,0.0049516903,0.0070921904,0.010716771,0.021019712,0.058592625,0.23701045,0.24230462,0.25587538,0.29593128,0.580047,0.6122544,0.00038529,0.0,0.6309299513721681,1.5610585599816733,3.291668234393441,4.010484036307708,7.65979824190315,4.791439541538567,-9.095163823208196,12.177292278212652,0.8865531229615133,0.808812440023166,0.13927649383783192,0.9978427189176761,0.01939794173575963,plastik
1.062287e-05,0.00015934305,0.0012322529,0.002676963,0.0039835763,0.005375172,0.005130846,0.0044616056,0.0049502575,0.0066499165,0.008285838,0.008593902,0.009040062,0.008923211,0.007945906,0.00803089,0.009741171,0.011833877,0.013076752,0.019376114,0.12285349,0.32885218,0.39401287,0.7878345,0.31536114,0.00014872018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0830921e-05,0.0003228793,0.001718551,0.0043015853,0.005041083,0.0044682324,0.0036766576,0.0036037494,0.0052285613,0.005384793,0.0059368126,0.007894919,0.009228098,0.010040504,0.009780117,0.010613354,0.012498553,0.012998495,0.014581645,0.06680477,0.3001215,0.49042237,0.7537877,0.3091517,0.00013540099,0.0,0.0,0.0,0.0,0.0,9.3202925e-06,7.456234e-05,0.0006244596,0.0016683324,0.0027588066,0.0023021123,0.0018640585,0.0015192077,0.0012675598,0.0019759021,0.0030384155,0.005023638,0.00510752,0.0065894467,0.007074102,0.0074096327,0.008164576,0.008192537,0.008090014,0.009488057,0.013113651,0.017009534,0.087088816,0.3714882,0.43851978,0.8130464,0.008975442,0.00068970164,0.00019572614,5.5921755e-05,1.8640585e-05,0.0,0.7873592945945523,3.5785307841301157,6.216293117236031,6.08936306058995,-9.99866261997741,-7.902783759908428,-9.997910893850399,8.367223173515981,0.691872553816047,0.8368450445859175,0.1739561746344544,0.9905787731763084,0.03026075069345279,plastik
1.072674e-05,7.508718e-05,0.0002681685,0.0011799413,0.004161975,0.007841247,0.008248863,0.008452671,0.005942614,0.0056529916,0.0055671777,0.006124968,0.0062751425,0.0068114796,0.0077983397,0.006972381,0.007680346,0.008967554,0.01177796,0.017956562,0.101228245,0.37650856,0.38393146,0.75058216,0.36887112,5.36337e-05,2.145348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.241884e-05,0.0007211203,0.0043373266,0.008918561,0.009194284,0.007274831,0.0071157604,0.005047842,0.004719096,0.004782724,0.0057583577,0.0069672945,0.007911114,0.0072430167,0.008854933,0.012280255,0.015822228,0.04912102,0.29030395,0.41503653,0.56314194,0.65030205,5.302355e-05,2.120942e-05,0.0,0.0,0.0,0.0,0.0,3.0286035e-05,0.00021200224,0.0019988783,0.006057207,0.006844644,0.0049871,0.0037857543,0.0028166012,0.0024834548,0.0026146944,0.0023219292,0.0022916433,0.00234212,0.0030084127,0.004946719,0.005764442,0.006380258,0.008671901,0.009550196,0.013719574,0.017283231,0.05519125,0.33467078,0.41952214,0.7973909,0.2686876,0.00068648346,0.0003836231,0.00018171621,0.0,0.0,0.6634560468011489,1.6820376674940394,3.7724035037967805,4.6186904415572805,8.920282015067833,5.930657595461843,-8.932808998113304,8.261058789954337,0.6473112361382909,0.8403057808761893,0.16758110509342042,0.9914302724253561,0.02808342678433202,plastik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61226e-05,0.0035777618,0.009373954,0.020814093,0.030459912,0.08831308,0.4719057,0.46044382,0.6426813,0.37677422,0.032178108,0.0014463293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8138125e-05,0.0020213206,0.007894592,0.0149024725,0.02726876,0.045670405,0.37271437,0.5192315,0.75909173,0.10896062,0.01649474,0.0002765014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7706694e-05,0.0008127297,0.006437189,0.021223329,0.0274481,0.04905932,0.37924,0.60195565,0.6996125,0.026543014,0.0033986878,2.7706694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.7427180266732075,2.5966865288978154,2.997820865907689,4.335923157227083,8.00852909050317,5.68692936412485,-8.652325412737076,3.0577758072407044,0.480425432159165,0.8522480174373316,0.17945414648624786,0.9821824659687655,0.0322037906911077,plastik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022778814,0.11446091,0.41585505,0.4359046,0.67159706,0.41576058,0.006718175,0.00082927477,0.00016795438,0.00016795438,8.397719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0336448e-05,0.043785196,0.46027172,0.509959,0.58143556,0.43370703,0.0022946915,0.00041345792,0.00015504673,0.00017571962,2.0672896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875346e-06,0.023697173,0.38194165,0.5245418,0.7585669,0.054681007,0.001002914,0.00026626038,0.00014200553,0.000115379495,0.0,0.0,0.0,0.0,0.0,0.7030045237406791,2.371816006313088,2.8884626678734286,4.254001857966953,-8.304393175473816,6.47587412665121,7.846429028962357,0.7898269324853229,0.3646903538812785,0.8489871791277294,0.15864266293557863,0.9939701064338208,0.025167494503291615,plastik
0.0,0.0,0.00019629866,0.0007851946,0.0038353738,0.013559707,0.022030748,0.017832978,0.01898057,0.022982042,0.035892453,0.035771657,0.041056618,0.02764791,0.02029426,0.018633272,0.016942084,0.017349781,0.026107721,0.054465327,0.15235795,0.31608614,0.36173314,0.2642029,0.19410917,0.1755967,0.12564623,0.1456536,0.7414804,0.09490285,0.0018874871,0.0007398949,0.0,0.0,3.188201e-05,0.0023752097,0.0127687445,0.03569191,0.044013113,0.025649076,0.026254835,0.034368806,0.030319791,0.020898657,0.024166564,0.030176321,0.02362457,0.01968714,0.019129205,0.03508615,0.07624582,0.26071513,0.36836472,0.37638307,0.22771725,0.19172247,0.15008456,0.15193371,0.29745916,0.64408034,0.003220083,0.0014506314,0.0003507021,0.00015941005,0.12737764,0.032688625,0.023552265,0.02336371,0.033785675,0.026209181,0.019832585,0.017947031,0.0140902195,0.013798816,0.012650344,0.011261891,0.010301974,0.009770591,0.011570436,0.018478414,0.04559609,0.09386624,0.13521126,0.29606605,0.4201011,0.32532638,0.21620432,0.19671455,0.13641116,0.21558721,0.5817101,0.2994086,0.0010113418,0.00018855525,5.1424162e-05,0.0,0.7817756128587464,3.3838038926326734,4.363416994697203,5.906354673153172,-9.964388612545989,-7.639123105619428,-9.98670831006159,39.530358162100455,2.1092985567514675,0.7210608901853817,0.11076726608039758,0.9903736196295577,0.012269387234925598,plastik
0.0,0.0,0.0,0.0,0.0,0.0,0.00012455309,0.001494637,0.0023487154,0.0058184084,0.0028825144,0.0016369834,0.0009074582,0.0015124304,0.0488426,0.06631562,0.10410859,0.16887619,0.2386793,0.39873,0.4287473,0.21037017,0.17698993,0.15029998,0.13227537,0.1624884,0.22773641,0.48869294,0.2976285,0.1807977,0.0,0.0,0.0,0.0,0.0,0.0,5.2153577e-05,0.0011995323,0.0036159814,0.0051110503,0.0021035275,0.0016341454,0.0006432274,0.0005563048,0.001025687,0.0014603002,0.04321793,0.07765668,0.115711406,0.177948,0.30315137,0.4340916,0.37044686,0.20026973,0.16889067,0.17434941,0.15056738,0.21160445,0.4955459,0.19616699,0.28089917,1.7384526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7413005e-05,5.223902e-05,8.7065026e-05,0.00013930404,0.0002786081,0.040885735,0.084139645,0.13972196,0.18727687,0.3617552,0.4500217,0.3193371,0.19810776,0.16474445,0.16634645,0.16493599,0.2523667,0.45851925,0.14026175,0.29398376,0.0005572162,0.0,0.0,0.7257876535427259,2.216091768913748,3.0342193202571717,4.950665010277025,8.907248039066467,6.070711064395248,9.782093850735006,6.375988666014351,0.7967628832354863,0.7630446715064789,0.07489358160966186,0.9968058004891536,0.005609048566323082,plastik
0.0025320186,0.019499632,0.025551774,0.011610232,0.004678059,0.002779045,0.0044001546,0.005156672,0.017044809,0.13251412,0.18347871,0.1417776,0.11020457,0.21075967,0.23350152,0.66284853,0.15865259,0.09552195,0.036853224,0.05644549,0.03157304,0.13291554,0.22916313,0.5163002,0.009695779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021565023,0.0047905156,0.0114140585,0.017051771,0.016651278,0.01047444,0.0040203365,0.0037430718,0.005822556,0.01703637,0.0605361,0.10964274,0.20149434,0.11460269,0.11269265,0.16506484,0.16178389,0.5717966,0.2666361,0.122088835,0.06358601,0.029744329,0.06229211,0.07028657,0.17159598,0.637878,0.015526816,0.0,0.0,0.0,0.0,0.0368282,0.013667707,0.008016483,0.00480989,0.0031430963,0.0020160265,0.001412806,0.0010159503,0.0009842019,0.0007619627,0.0013016864,0.005667098,0.0129692415,0.0464956,0.100737825,0.19045894,0.14151871,0.10365868,0.13628021,0.18922076,0.12929556,0.51575357,0.2900538,0.1135642,0.056099508,0.028002132,0.06430648,0.070465684,0.16690159,0.6658761,0.019715786,0.0,0.7679055012391492,3.2659055837819104,3.6721004675026725,6.637063431318265,9.993304446591516,9.916234124842289,9.998095371324144,14.650195694716244,0.8476129321591649,0.7987596224506206,0.1050808282705503,0.9960112739720186,0.011041980470024883,plastik
0.0,0.0,0.0,0.0,0.0,1.6672197e-05,1.6672197e-05,5.001659e-05,1.6672197e-05,1.6672197e-05,3.3344393e-05,0.00011670538,0.00081693765,0.02474154,0.08146035,0.08956304,0.10621856,0.08979645,0.07767577,0.10958635,0.21962285,0.4799592,0.44152978,0.2979655,0.2887958,0.22477455,0.43357715,0.24921599,0.0134878075,0.018339416,0.017105674,0.013387774,0.0,0.0,0.0,0.0,0.0,0.0,1.6177082e-05,0.0,1.6177082e-05,6.470833e-05,6.470833e-05,6.470833e-05,0.0006147291,0.019331614,0.08151632,0.09982877,0.11411314,0.08842393,0.20441361,0.35814443,0.49788207,0.3295595,0.34122318,0.21106239,0.371717,0.3671874,0.02544655,0.01235929,0.014219656,0.017843321,0.013491686,0.0119386865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6167918e-05,1.6167918e-05,9.7007505e-05,9.7007505e-05,0.0010670826,0.025512975,0.081647985,0.10392738,0.11464671,0.09070202,0.22542928,0.4571317,0.47123015,0.3159858,0.30636588,0.23836362,0.3865426,0.27852473,0.013597219,0.012368457,0.015666712,0.01802723,0.012174442,0.009603743,0.7518040654904246,3.170023631614968,3.283899652722646,4.474210421954764,8.739439478091677,-6.081920366427819,-8.378279688700541,30.283446469341172,1.8719167889758646,0.7126693537543719,0.08168325706356033,0.9770472001128709,0.006672154484511679,plastik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7216992e-05,3.7216992e-05,3.7216992e-05,0.0059919357,0.02794996,0.0803701,0.15794891,0.29072052,0.22443707,0.24086837,0.23005684,0.32496017,0.41361105,0.33087766,0.27038145,0.27456835,0.17709705,0.19873874,0.33303624,0.07426651,0.0022702366,0.00031634443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.554476e-05,3.554476e-05,1.777238e-05,0.00062203326,0.016830444,0.0608704,0.21293087,0.30470744,0.24947089,0.23340467,0.25028843,0.39253855,0.36456484,0.29375967,0.30154395,0.17177005,0.19602935,0.37727207,0.063020855,0.0031457113,0.0012440665,8.8861896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7745551e-05,1.7745551e-05,3.5491103e-05,5.3236654e-05,0.0017923007,0.026955493,0.093767494,0.2543115,0.28873786,0.25211105,0.22636226,0.28847167,0.42197147,0.36186728,0.2594932,0.26779813,0.17017984,0.21995611,0.34490255,0.0072046937,0.0024843772,0.0004081477,1.7745551e-05,0.0,0.7427377105512881,3.1531167204876858,2.8168310258282934,5.361721113988816,-9.343692104856787,-6.940905557008007,9.908984555080778,22.095192229288976,2.0738390818656227,0.6131628516290777,0.058254461389224986,0.9866175312260915,0.0033935822717487043,plastik
