color_hist_0,color_hist_1,color_hist_2,color_hist_3,color_hist_4,color_hist_5,color_hist_6,color_hist_7,color_hist_8,color_hist_9,color_hist_10,color_hist_11,color_hist_12,color_hist_13,color_hist_14,color_hist_15,color_hist_16,color_hist_17,color_hist_18,color_hist_19,color_hist_20,color_hist_21,color_hist_22,color_hist_23,color_hist_24,color_hist_25,color_hist_26,color_hist_27,color_hist_28,color_hist_29,color_hist_30,color_hist_31,color_hist_32,color_hist_33,color_hist_34,color_hist_35,color_hist_36,color_hist_37,color_hist_38,color_hist_39,color_hist_40,color_hist_41,color_hist_42,color_hist_43,color_hist_44,color_hist_45,color_hist_46,color_hist_47,color_hist_48,color_hist_49,color_hist_50,color_hist_51,color_hist_52,color_hist_53,color_hist_54,color_hist_55,color_hist_56,color_hist_57,color_hist_58,color_hist_59,color_hist_60,color_hist_61,color_hist_62,color_hist_63,color_hist_64,color_hist_65,color_hist_66,color_hist_67,color_hist_68,color_hist_69,color_hist_70,color_hist_71,color_hist_72,color_hist_73,color_hist_74,color_hist_75,color_hist_76,color_hist_77,color_hist_78,color_hist_79,color_hist_80,color_hist_81,color_hist_82,color_hist_83,color_hist_84,color_hist_85,color_hist_86,color_hist_87,color_hist_88,color_hist_89,color_hist_90,color_hist_91,color_hist_92,color_hist_93,color_hist_94,color_hist_95,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,contrast,dissimilarity,homogeneity,energy,correlation,ASM,label
0.0039920085,0.028376527,0.046390466,0.023785718,0.029407796,0.029241461,0.030256096,0.028060492,0.018612739,0.014803698,0.028825628,0.037840914,0.028459694,0.032252103,0.06079496,0.15216206,0.13152005,0.13238499,0.13313349,0.12290396,0.12722863,0.13280082,0.102128886,0.14337963,0.2190781,0.6048891,0.60503876,0.22155647,0.0009314686,1.6633368e-05,0.0,0.0,4.536989e-05,0.00096789096,0.017164942,0.04275356,0.02124823,0.022654697,0.022533711,0.021626314,0.024046041,0.020552559,0.016544886,0.016726365,0.026662372,0.039154213,0.037309173,0.0985434,0.11201826,0.0925092,0.098392166,0.10571184,0.11147381,0.09680422,0.10548499,0.12650637,0.100675784,0.1288656,0.32292774,0.80581456,0.3312758,0.006321538,4.536989e-05,0.0,0.0,0.00021004498,0.0049960697,0.03699792,0.029166246,0.016098447,0.02119954,0.020914478,0.02002929,0.019714221,0.019654209,0.015123239,0.015498319,0.02367507,0.038768303,0.04566978,0.114579536,0.08896905,0.08427305,0.090994485,0.09863112,0.10379223,0.094295196,0.09132456,0.11773021,0.104437366,0.12929769,0.13360362,0.7200792,0.5776987,0.07120525,0.0011252409,0.5826900032392698,1.5179402263969,2.285366892215541,2.657435435245496,5.130498039733124,3.416682328642327,-6.186976836109978,113.86870617253751,3.724177470645792,0.6700130001883207,0.10313650600697709,0.9785214139742456,0.010637138871327221,kertas
0.0,0.0,0.00016799767,0.006143915,0.094414696,0.1668457,0.14167003,0.1594778,0.25012454,0.25523648,0.21275705,0.18952538,0.17961352,0.18863739,0.20025323,0.2241329,0.22060494,0.23238878,0.2384367,0.2609964,0.22350891,0.19161335,0.16785368,0.13852608,0.09362271,0.051023293,0.025823643,0.003119957,0.001223983,0.07564695,0.13353415,0.39160258,0.0,6.185377e-05,0.012535697,0.11904789,0.18706642,0.18721074,0.24083796,0.30291852,0.28329027,0.28145528,0.27112567,0.31017604,0.33238155,0.3125471,0.22516833,0.17514926,0.08768803,0.036452487,0.014762433,0.029277451,0.025318809,0.016226305,0.011236768,0.010350198,0.008329641,0.009010033,0.015937654,0.019525172,0.014288221,0.06605983,0.10141956,0.34679347,0.0,0.0,0.0036392845,0.08124403,0.17478563,0.16650726,0.19354194,0.2532502,0.29462206,0.28644368,0.2940422,0.3295552,0.36698785,0.32887533,0.24335216,0.15994856,0.061147977,0.012277586,0.008358357,0.007638498,0.012877468,0.039052323,0.018636337,0.009778078,0.0090182265,0.008258376,0.008978235,0.007158593,0.012557531,0.09480136,0.10415952,0.33989316,0.7749139180276089,3.312875650040955,4.63288672016191,6.589926462562528,-9.9998206429802,-8.282662006337992,9.997284194106847,36.061042482061325,2.9337593770384864,0.4187195151150432,0.07395618650988366,0.9954569193975136,0.005469517523084698,kertas
0.0,0.0,0.0,1.4297038e-05,0.00015726742,0.00040031708,0.0013010305,0.0044320817,0.0065337466,0.003745824,0.0011723571,0.0006719608,0.00091501046,0.0065623405,0.042762443,0.056072984,0.06736764,0.106284186,0.17242229,0.19200923,0.19029358,0.23580106,0.23452862,0.40672216,0.7085898,0.30671436,0.06367901,0.0017013475,5.7188154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.976443e-05,0.00082661957,0.0055155475,0.0075820964,0.0027506477,0.0006840989,0.0005130742,0.0005130742,0.0008836278,0.0075963484,0.03768245,0.04859953,0.060385983,0.083004005,0.14018327,0.18110093,0.16502462,0.22318728,0.25250378,0.30520788,0.58489037,0.5886814,0.10234405,0.0022233215,8.5512365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067846355,0.005690786,0.0067984816,0.0024369303,0.0007476945,0.00058154017,0.00041538585,0.00040153964,0.00096923363,0.009249258,0.02903547,0.04668937,0.056838628,0.07489406,0.117471114,0.17039128,0.17673282,0.20961754,0.24741766,0.2596023,0.4555121,0.719559,0.12680346,0.0036692417,6.923097e-05,0.0,0.5638716726809583,1.4325529753432185,4.074044120838987,3.7036630870062925,-8.670019079411244,-5.8920336337781265,7.592201004318117,26.086340101108934,1.2244577625570776,0.7620433930874146,0.086971382317358,0.9795769425159039,0.007564021342192053,kertas
0.0,6.325816e-05,0.0012809777,0.013473988,0.009583611,0.005598347,0.004918322,0.0084765935,0.086489715,0.071291946,0.018835116,0.025160933,0.0667848,0.034333367,0.026489353,0.02811825,0.027137749,0.02629958,0.034064516,0.07347435,0.105577864,0.2682462,0.62995636,0.5002613,0.31415582,0.17410226,0.24892086,0.2007972,0.0969115,0.006120227,0.001787043,0.0005535089,1.5584426e-05,0.0010129877,0.029423397,0.07963642,0.055605233,0.016394816,0.010114293,0.0076052,0.008181823,0.009350656,0.010784423,0.01440001,0.025215602,0.060639,0.04369873,0.025496121,0.025729887,0.023968847,0.023470147,0.04150133,0.092540324,0.16014557,0.5132887,0.59864455,0.38149118,0.23875341,0.24646771,0.22874822,0.08181824,0.006841563,0.0027116903,0.00032727295,0.0,0.0,0.00037999806,0.0050159744,0.015245522,0.0065663666,0.0038455804,0.0025079872,0.0032223836,0.003161584,0.004605577,0.006718366,0.014044729,0.024167877,0.05669571,0.03608462,0.02944225,0.034899022,0.05098054,0.10875545,0.120596185,0.15374722,0.4977975,0.5887994,0.3985116,0.2542339,0.25555632,0.22425966,0.07744361,0.007751961,0.0027207863,0.0006687966,0.5184093666087253,1.5383973681753371,1.789887459107173,2.3629213308767616,4.53992589657504,3.5122176110241594,4.654760677123099,185.54198263209392,4.98752446183953,0.5803547755055085,0.06354502132440386,0.9412383615378443,0.004037969735118941,kertas
0.0,0.0,0.0,0.0,0.0,0.00019090255,0.00048459877,0.00069018616,0.00085171906,0.005213108,0.01907557,0.027857088,0.015066616,0.0092367465,0.0078416895,0.008017907,0.008443766,0.009486388,0.010969554,0.014567333,0.04565508,0.17821488,0.41914856,0.5687574,0.34111348,0.30500352,0.31068656,0.3186604,0.23865756,0.021645412,0.0013803723,0.00023495698,0.0,0.0,0.0,0.0,0.0,0.000114925264,0.00040223842,0.0005746263,0.000632089,0.0007470142,0.004496451,0.022898858,0.02828598,0.013058383,0.008590664,0.008231522,0.00906473,0.0094238715,0.01101846,0.012584317,0.03765239,0.12670511,0.34970322,0.6061589,0.37130916,0.299682,0.2690975,0.35412782,0.2543009,0.022898858,0.0021979457,0.0004453354,0.0,0.0,0.0,0.0,0.0,8.251024e-05,0.00037129608,0.00056381995,0.0005775717,0.0007563438,0.0010451297,0.004180519,0.022154,0.02893359,0.013284149,0.00853981,0.008911106,0.009529932,0.010506304,0.012692825,0.035988215,0.0761432,0.26839206,0.67299473,0.37851572,0.28804323,0.25974223,0.3376869,0.24020106,0.02168644,0.0018289769,0.00034379266,-0.19169159873796301,-0.3746401131414611,0.3603237183656793,0.3746887026922696,0.7421955382328191,0.1910222203170613,-3.5126158026698757,14.457793134377036,1.6605817840834964,0.5674058224866989,0.06072717151316669,0.9879876102958868,0.0036877893599895645,kertas
0.000119653705,0.0010768834,0.020532576,0.0990972,0.13760176,0.1750773,0.14078455,0.12726368,0.12865166,0.09261197,0.08514558,0.095699035,0.09514862,0.09825962,0.10670717,0.12075452,0.12465523,0.15059616,0.21721934,0.2863074,0.35541937,0.36637965,0.35874572,0.32622385,0.22602585,0.14023414,0.14236398,0.11175656,0.15033291,0.16282476,0.04455904,0.016799381,0.0,0.00044916832,0.00973986,0.07496383,0.13304839,0.17179506,0.13458501,0.08827339,0.08456185,0.10895877,0.0873987,0.096925795,0.09680759,0.088107914,0.0898573,0.10432525,0.11980974,0.13042429,0.19165303,0.25850818,0.33652163,0.36869627,0.3363325,0.35172242,0.313354,0.17458463,0.15805997,0.13796559,0.16671236,0.15569592,0.051536154,0.026524572,0.0,0.00032691762,0.0043199826,0.04142513,0.112973385,0.12922587,0.087730676,0.09247098,0.087847434,0.085955985,0.105174065,0.090369366,0.082476646,0.08889824,0.09506297,0.10816303,0.12469572,0.13564746,0.18564251,0.2542018,0.340905,0.38844818,0.33161122,0.32673082,0.31085196,0.17882393,0.17389682,0.20465043,0.21604584,0.122383945,0.043456692,0.04063119,0.4052602599688409,1.08352654331392,2.4050240476776743,3.201015623634334,6.1809951705783,3.9838158601488756,-6.130868612336754,230.0059931506849,7.3331702544031305,0.35446287360872075,0.02612519493262238,0.9649832541218748,0.000682525810267518,kertas
0.004963683,0.009771438,0.031263407,0.102808006,0.18490368,0.14862463,0.13417536,0.15504363,0.17406675,0.19051707,0.18726858,0.18006994,0.1572266,0.13053706,0.121181436,0.1347471,0.14797492,0.20236753,0.2144259,0.16439925,0.17814684,0.13622841,0.1801479,0.31842935,0.35634565,0.27729055,0.15907174,0.14618176,0.14784499,0.19982073,0.22097485,0.012604116,2.3798757e-05,0.00030938385,0.0076869987,0.073038384,0.160713,0.10778457,0.12910825,0.10599966,0.09724172,0.09298174,0.09467146,0.10119232,0.10502391,0.09676575,0.097360715,0.09693234,0.1052619,0.12384873,0.15357338,0.25371855,0.2334658,0.21040481,0.15949927,0.2891311,0.37894762,0.42723528,0.24398486,0.19186558,0.22335133,0.22228038,0.09338632,0.0022370832,0.0,6.512871e-05,0.0034518216,0.024401557,0.070230454,0.08108524,0.07266193,0.057899423,0.05297135,0.053296994,0.06287091,0.077003844,0.09161438,0.10965504,0.09365508,0.09144071,0.099191025,0.10220865,0.12066179,0.19165207,0.19764392,0.18320705,0.21989623,0.33903834,0.39832717,0.42835152,0.33113605,0.278816,0.22465062,0.19605912,0.014957894,0.00017367656,0.7269092282285455,2.3617803150853214,3.547598082024089,5.183723720545586,-9.419406479787476,-6.62351366066468,9.88849582398709,157.41941352739724,5.963200220156555,0.4621163811294355,0.03858273943268335,0.9767379455902808,0.001488627782130339,kertas
0.00012445866,0.00039411912,0.0047086864,0.07276683,0.11253138,0.103632584,0.10437933,0.089091666,0.078118555,0.079757266,0.06977983,0.065486,0.08608391,0.13022526,0.10581061,0.05573674,0.03625896,0.035304774,0.049700495,0.0692405,0.09898613,0.13512063,0.29430327,0.4122071,0.47700858,0.13686305,0.21336365,0.19985987,0.40554857,0.31618723,0.03953637,0.00014520178,3.9515227e-05,0.0001383033,0.0014027905,0.031177515,0.13719687,0.09246563,0.074762814,0.057593442,0.0647457,0.071186684,0.06614849,0.07011977,0.06757104,0.08051228,0.105426624,0.13381831,0.040364806,0.034457278,0.03973256,0.05423465,0.06960607,0.09578491,0.16487728,0.33949506,0.50113213,0.29494166,0.17651452,0.21425156,0.20283166,0.52788395,0.07306366,0.001027396,3.8219823e-05,0.0001528793,0.0003248685,0.015517248,0.073171854,0.024995765,0.025014874,0.02405938,0.026887646,0.03040387,0.04347505,0.05465435,0.06506925,0.08312812,0.12574323,0.16786146,0.08725586,0.06659804,0.067725524,0.07724226,0.07212081,0.097823635,0.16801435,0.34678757,0.50710064,0.31191197,0.19136666,0.21764278,0.18857661,0.51441973,0.0802043,0.0018727713,0.7329896655387179,2.932975013190738,3.2952032587328093,4.348075491640508,8.40543909337293,5.899191912405309,8.24598360087909,81.53620861872146,3.5059167074363993,0.5865425703607987,0.0642146014979309,0.9880895836587276,0.004123515045538069,kertas
0.0,3.5892877e-05,0.0009870541,0.005814646,0.019077064,0.07785165,0.12743767,0.099818096,0.09385987,0.15073214,0.08589166,0.0450994,0.040074397,0.025376264,0.023222692,0.025717247,0.024084121,0.024730192,0.026076175,0.02842716,0.029109124,0.031675465,0.05322914,0.2232896,0.3163957,0.3643127,0.42310524,0.46271303,0.39273986,0.29206035,0.015075008,0.00039482166,0.0,0.0,0.00026518817,0.0024574103,0.011809713,0.02669561,0.031062374,0.15485221,0.089209296,0.13367252,0.15115726,0.057245284,0.030814864,0.03717938,0.039530717,0.024892328,0.025369668,0.024733216,0.025723252,0.027986191,0.028375134,0.02957732,0.035128593,0.10200905,0.333094,0.3417922,0.42437178,0.47838178,0.38568968,0.3280731,0.09276282,0.0019623924,0.0,0.0,8.697024e-05,0.0015306763,0.012141045,0.17995882,0.19029088,0.13692595,0.04188487,0.02393421,0.018194174,0.01744623,0.02066413,0.024160333,0.028734967,0.043606877,0.02706514,0.023081902,0.024682155,0.028108781,0.029256789,0.03351833,0.03892788,0.07910813,0.2773481,0.36317033,0.40665546,0.46008995,0.42625853,0.3349224,0.11624442,0.011810559,0.43342115997139546,1.0105406799648566,2.9117754012340886,3.845767755622294,-7.436689645827465,-4.3517796611267805,7.325467741594271,491.7226435094586,8.179182974559687,0.5693297440445212,0.05820214995055673,0.9346312024719527,0.003387490258867091,kertas
0.00494759,0.015470637,0.05791443,0.12107783,0.15229537,0.15008527,0.1413956,0.14893,0.14147094,0.123564176,0.10658666,0.114673585,0.17183457,0.18770705,0.17251267,0.14762403,0.12409159,0.10108655,0.11135845,0.15229537,0.186602,0.23148191,0.46416932,0.32704324,0.23087916,0.1691473,0.22407308,0.17263824,0.18911347,0.20691977,0.069366716,0.019388525,0.0006620313,0.01382627,0.0627402,0.1596514,0.15458432,0.20566258,0.16749392,0.15914214,0.13314468,0.13462152,0.122373946,0.10857314,0.08825387,0.0705318,0.1297836,0.1343669,0.1347743,0.10956618,0.11297819,0.09963571,0.110915706,0.17711884,0.20538248,0.25012052,0.37412408,0.2810323,0.28508088,0.26534724,0.2698796,0.2509608,0.1692254,0.06462444,0.100654684,0.06348324,0.092789054,0.16119465,0.16789313,0.13686195,0.13023959,0.118136674,0.113797896,0.11164119,0.10068005,0.08979504,0.08091449,0.07193245,0.06282354,0.05949968,0.12285606,0.124124706,0.12871721,0.12085159,0.11255462,0.1340963,0.20836306,0.22097343,0.33040717,0.3345176,0.28628352,0.3363191,0.30703864,0.24426585,0.21389437,0.10093378,0.6618886181820299,1.8337444022786886,3.7840841859719285,4.119279702034913,8.750726107117952,5.057403622079425,-8.074396431301043,201.90733039791255,5.429152397260275,0.5955881540079149,0.04834718077087766,0.9792442209730781,0.0023374498884919225,kertas
